Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
233.142	188	0	38	FullDelay	0.142184	142184	1	2
233.433	239	0	4	LastDelay	0.433337	433337	1	4
233.433	239	0	4	FullDelay	0.433337	433337	1	4
234.003	64	0	114	LastDelay	0.00254757	2547.57	1	1
234.003	64	0	114	FullDelay	0.00254757	2547.57	1	1
234.12	239	0	5	LastDelay	0.120047	120047	1	4
234.12	239	0	5	FullDelay	0.120047	120047	1	4
235.024	239	0	6	LastDelay	0.0241423	24142.3	1	6
235.024	239	0	6	FullDelay	0.0241423	24142.3	1	6
235.064	124	0	82	LastDelay	0.0638114	63811.4	1	10
235.064	124	0	82	FullDelay	2.06381	2.06381e+06	3	10
235.171	188	0	39	LastDelay	0.171054	171054	1	2
235.171	188	0	39	FullDelay	1.17105	1.17105e+06	2	2
235.342	64	0	115	LastDelay	0.342171	342171	1	11
235.342	64	0	115	FullDelay	0.342171	342171	1	11
236.008	124	0	83	LastDelay	0.00791157	7911.56	1	1
236.008	124	0	83	FullDelay	0.00791157	7911.56	1	1
236.009	64	0	116	LastDelay	0.00859889	8598.89	1	1
236.009	64	0	116	FullDelay	0.00859889	8598.89	1	1
236.078	188	0	40	LastDelay	0.0775631	77563.1	1	8
236.078	188	0	40	FullDelay	0.0775631	77563.1	1	8
236.171	239	0	7	LastDelay	0.171271	171271	1	5
236.171	239	0	7	FullDelay	0.171271	171271	1	5
237.265	188	0	41	LastDelay	0.264986	264986	1	8
237.265	188	0	41	FullDelay	0.264986	264986	1	8
238.016	239	0	8	LastDelay	0.0161637	16163.7	1	3
238.016	239	0	8	FullDelay	1.01616	1.01616e+06	2	3
238.016	188	0	42	LastDelay	0.0164519	16451.9	1	3
238.016	188	0	42	FullDelay	0.0164519	16451.9	1	3
238.022	124	0	84	LastDelay	0.0222167	22216.7	1	4
238.022	124	0	84	FullDelay	1.02222	1.02222e+06	2	4
238.052	64	0	117	LastDelay	0.0515778	51577.8	1	11
238.052	64	0	117	FullDelay	1.05158	1.05158e+06	2	11
239.01	64	0	118	LastDelay	0.00999728	9997.28	1	1
239.01	64	0	118	FullDelay	0.00999728	9997.28	1	1
239.06	239	0	9	LastDelay	0.0602122	60212.2	1	5
239.06	239	0	9	FullDelay	0.0602122	60212.2	1	5
240.017	188	0	43	LastDelay	0.0172306	17230.6	1	4
240.017	188	0	43	FullDelay	1.01723	1.01723e+06	2	4
240.044	239	0	10	LastDelay	0.0443617	44361.7	1	6
240.044	239	0	10	FullDelay	0.0443617	44361.7	1	6
241.132	188	0	44	LastDelay	0.131898	131898	1	2
241.132	188	0	44	FullDelay	0.131898	131898	1	2
242.004	64	0	120	LastDelay	0.00436885	4368.85	1	1
242.004	64	0	120	FullDelay	0.00436885	4368.85	1	1
242.009	124	0	86	LastDelay	0.00925029	9250.29	1	1
242.009	124	0	86	FullDelay	0.00925029	9250.29	1	1
243.04	124	0	87	LastDelay	0.040481	40481	1	11
243.04	124	0	87	FullDelay	0.040481	40481	1	11
243.095	239	0	11	LastDelay	0.0954815	95481.5	1	12
243.095	239	0	11	FullDelay	2.09548	2.09548e+06	3	12
243.182	188	0	45	LastDelay	0.182332	182332	1	6
243.182	188	0	45	FullDelay	1.18233	1.18233e+06	2	6
244.011	64	0	121	LastDelay	0.0108004	10800.4	1	1
244.011	64	0	121	FullDelay	0.0108004	10800.4	1	1
244.027	239	0	12	LastDelay	0.0265411	26541.1	1	7
244.027	239	0	12	FullDelay	0.0265411	26541.1	1	7
244.087	124	0	88	LastDelay	0.0871246	87124.6	1	8
244.087	124	0	88	FullDelay	0.0871246	87124.6	1	8
244.15	188	0	46	LastDelay	0.149882	149882	1	9
244.15	188	0	46	FullDelay	0.149882	149882	1	9
245.01	64	0	122	LastDelay	0.0097671	9767.1	1	1
245.01	64	0	122	FullDelay	0.0097671	9767.1	1	1
245.034	188	0	47	LastDelay	0.0344251	34425.1	1	3
245.034	188	0	47	FullDelay	0.0344251	34425.1	1	3
246.011	124	0	89	LastDelay	0.0111664	11166.4	1	2
246.011	124	0	89	FullDelay	1.01117	1.01117e+06	2	2
246.058	64	0	123	LastDelay	0.0579241	57924.1	1	8
246.058	64	0	123	FullDelay	0.0579241	57924.1	1	8
246.124	188	0	48	LastDelay	0.123997	123997	1	1
246.124	188	0	48	FullDelay	0.123997	123997	1	1
247.086	239	0	13	LastDelay	0.0858915	85891.5	1	6
247.086	239	0	13	FullDelay	2.08589	2.08589e+06	3	6
248.009	64	0	124	LastDelay	0.00948591	9485.92	1	1
248.009	64	0	124	FullDelay	1.00949	1.00949e+06	2	1
248.023	188	0	49	LastDelay	0.0230213	23021.3	1	3
248.023	188	0	49	FullDelay	1.02302	1.02302e+06	2	3
248.045	239	0	14	LastDelay	0.0450717	45071.7	1	3
248.045	239	0	14	FullDelay	0.0450717	45071.7	1	3
249.003	64	0	125	LastDelay	0.00275964	2759.64	1	1
249.003	64	0	125	FullDelay	0.00275964	2759.64	1	1
249.032	188	0	50	LastDelay	0.032139	32139	1	4
249.032	188	0	50	FullDelay	0.032139	32139	1	4
249.051	239	0	15	LastDelay	0.0510536	51053.6	1	8
249.051	239	0	15	FullDelay	0.0510536	51053.6	1	8
250.054	188	0	51	LastDelay	0.054107	54107	1	1
250.054	188	0	51	FullDelay	0.054107	54107	1	1
250.218	64	0	126	LastDelay	0.217622	217622	1	10
250.218	64	0	126	FullDelay	0.217622	217622	1	10
251.007	124	0	92	LastDelay	0.00702693	7026.93	1	1
251.007	124	0	92	FullDelay	0.00702693	7026.93	1	1
251.034	188	0	52	LastDelay	0.0336639	33663.9	1	3
251.034	188	0	52	FullDelay	0.0336639	33663.9	1	3
251.244	64	0	127	LastDelay	0.244143	244143	1	12
251.244	64	0	127	FullDelay	0.244143	244143	1	12
252.048	64	0	128	LastDelay	0.0480085	48008.5	1	2
252.048	64	0	128	FullDelay	0.0480085	48008.5	1	2
252.052	188	0	53	LastDelay	0.051996	51996	1	2
252.052	188	0	53	FullDelay	0.051996	51996	1	2
252.201	239	0	16	LastDelay	0.201289	201289	1	3
252.201	239	0	16	FullDelay	2.20129	2.20129e+06	3	3
253.012	64	0	129	LastDelay	0.0123485	12348.5	1	2
253.012	64	0	129	FullDelay	0.0123485	12348.5	1	2
253.033	188	0	54	LastDelay	0.0334847	33484.7	1	1
253.033	188	0	54	FullDelay	0.0334847	33484.7	1	1
253.479	124	0	91	LastDelay	0.479322	479322	1	9
253.479	124	0	91	FullDelay	3.47932	3.47932e+06	3	9
254.006	64	0	130	LastDelay	0.00606953	6069.53	1	2
254.006	64	0	130	FullDelay	0.00606953	6069.53	1	2
255.013	188	0	55	LastDelay	0.0131526	13152.6	1	4
255.013	188	0	55	FullDelay	1.01315	1.01315e+06	2	4
255.057	239	0	18	LastDelay	0.0572402	57240.2	1	2
255.057	239	0	18	FullDelay	0.0572402	57240.2	1	2
255.241	64	0	131	LastDelay	0.24105	241050	1	13
255.241	64	0	131	FullDelay	0.24105	241050	1	13
256	124	0	94	LastDelay	0	0	1	0
256	124	0	94	FullDelay	0	0	1	0
256.02	239	0	17	LastDelay	0.0200243	20024.3	1	3
256.02	239	0	17	FullDelay	3.02002	3.02002e+06	3	3
256.045	64	0	132	LastDelay	0.0448847	44884.7	1	8
256.045	64	0	132	FullDelay	0.0448847	44884.7	1	8
257.037	239	0	19	LastDelay	0.0374691	37469.1	1	2
257.037	239	0	19	FullDelay	0.0374691	37469.1	1	2
257.053	188	0	56	LastDelay	0.0526938	52693.8	1	7
257.053	188	0	56	FullDelay	1.05269	1.05269e+06	2	7
258.007	124	0	95	LastDelay	0.00656045	6560.45	1	1
258.007	124	0	95	FullDelay	0.00656045	6560.45	1	1
258.02	188	0	57	LastDelay	0.0204579	20457.9	1	4
258.02	188	0	57	FullDelay	0.0204579	20457.9	1	4
258.04	239	0	20	LastDelay	0.0402963	40296.3	1	7
258.04	239	0	20	FullDelay	0.0402963	40296.3	1	7
258.223	64	0	133	LastDelay	0.222758	222758	1	10
258.223	64	0	133	FullDelay	1.22276	1.22276e+06	2	10
259.007	64	0	134	LastDelay	0.00655994	6559.94	1	1
259.007	64	0	134	FullDelay	0.00655994	6559.94	1	1
259.038	239	0	21	LastDelay	0.0380638	38063.8	1	9
259.038	239	0	21	FullDelay	0.0380638	38063.8	1	9
259.465	124	0	96	LastDelay	0.464956	464956	1	8
259.465	124	0	96	FullDelay	0.464956	464956	1	8
260.006	64	0	135	LastDelay	0.00550307	5503.07	1	1
260.006	64	0	135	FullDelay	0.00550307	5503.07	1	1
260.029	188	0	58	LastDelay	0.0286969	28696.9	1	2
260.029	188	0	58	FullDelay	1.0287	1.0287e+06	2	2
260.053	239	0	22	LastDelay	0.0528643	52864.3	1	5
260.053	239	0	22	FullDelay	0.0528643	52864.3	1	5
261.003	64	0	136	LastDelay	0.00284215	2842.15	1	1
261.003	64	0	136	FullDelay	0.00284215	2842.15	1	1
261.019	124	0	97	LastDelay	0.0191414	19141.4	1	2
261.019	124	0	97	FullDelay	1.01914	1.01914e+06	2	2
261.028	239	0	23	LastDelay	0.0284841	28484.1	1	8
261.028	239	0	23	FullDelay	0.0284841	28484.1	1	8
262.011	64	0	137	LastDelay	0.0107866	10786.6	1	1
262.011	64	0	137	FullDelay	0.0107866	10786.6	1	1
262.018	188	0	59	LastDelay	0.0181158	18115.8	1	3
262.018	188	0	59	FullDelay	1.01812	1.01812e+06	2	3
262.326	124	0	98	LastDelay	0.325744	325744	1	10
262.326	124	0	98	FullDelay	0.325744	325744	1	10
263.029	239	0	24	LastDelay	0.0287186	28718.6	1	6
263.029	239	0	24	FullDelay	1.02872	1.02872e+06	2	6
263.055	124	0	99	LastDelay	0.0551544	55154.4	1	13
263.055	124	0	99	FullDelay	0.0551544	55154.4	1	13
264.012	64	0	138	LastDelay	0.012254	12254	1	2
264.012	64	0	138	FullDelay	1.01225	1.01225e+06	2	2
264.014	124	0	100	LastDelay	0.0144039	14403.9	1	2
264.014	124	0	100	FullDelay	0.0144039	14403.9	1	2
264.036	188	0	60	LastDelay	0.0363716	36371.6	1	7
264.036	188	0	60	FullDelay	1.03637	1.03637e+06	2	7
265.216	64	0	139	LastDelay	0.216293	216293	1	11
265.216	64	0	139	FullDelay	0.216293	216293	1	11
265.468	188	0	61	LastDelay	0.468045	468045	1	3
265.468	188	0	61	FullDelay	0.468045	468045	1	3
266.14	64	0	140	LastDelay	0.140309	140309	1	10
266.14	64	0	140	FullDelay	0.140309	140309	1	10
266.267	188	0	62	LastDelay	0.267303	267303	1	17
266.267	188	0	62	FullDelay	0.267303	267303	1	17
267.008	64	0	141	LastDelay	0.0079712	7971.2	1	1
267.008	64	0	141	FullDelay	0.0079712	7971.2	1	1
268.042	124	0	102	LastDelay	0.0417881	41788.1	1	11
268.042	124	0	102	FullDelay	0.0417881	41788.1	1	11
268.092	188	0	63	LastDelay	0.0924661	92466.1	1	12
268.092	188	0	63	FullDelay	1.09247	1.09247e+06	2	12
269.022	188	0	64	LastDelay	0.0219592	21959.2	1	3
269.022	188	0	64	FullDelay	0.0219592	21959.2	1	3
269.181	124	0	103	LastDelay	0.181352	181352	1	8
269.181	124	0	103	FullDelay	0.181352	181352	1	8
271.024	124	0	104	LastDelay	0.0237162	23716.2	1	5
271.024	124	0	104	FullDelay	1.02372	1.02372e+06	2	5
272.007	64	0	144	LastDelay	0.0068541	6854.1	1	1
272.007	64	0	144	FullDelay	0.0068541	6854.1	1	1
272.071	239	0	27	LastDelay	0.0708084	70808.4	1	10
272.071	239	0	27	FullDelay	4.07081	4.07081e+06	2	10
272.201	124	0	105	LastDelay	0.200836	200836	1	9
272.201	124	0	105	FullDelay	0.200836	200836	1	9
273.008	64	0	143	LastDelay	0.00783599	7835.99	1	1
273.008	64	0	143	FullDelay	2.00784	2.00784e+06	2	1
273.012	124	0	106	LastDelay	0.0120746	12074.6	1	1
273.012	124	0	106	FullDelay	0.0120746	12074.6	1	1
273.016	188	0	65	LastDelay	0.0163765	16376.5	1	5
273.016	188	0	65	FullDelay	3.01638	3.01638e+06	3	5
273.038	239	0	30	LastDelay	0.0382517	38251.7	1	6
273.038	239	0	30	FullDelay	0.0382517	38251.7	1	6
274.052	239	0	26	LastDelay	0.0518105	51810.5	1	3
274.052	239	0	26	FullDelay	7.05181	7.05181e+06	3	3
274.067	64	0	145	LastDelay	0.0671561	67156.1	1	14
274.067	64	0	145	FullDelay	0.0671561	67156.1	1	14
274.07	188	0	67	LastDelay	0.0700843	70084.3	1	1
274.07	188	0	67	FullDelay	0.0700843	70084.3	1	1
275.128	188	0	66	LastDelay	0.128369	128369	1	13
275.128	188	0	66	FullDelay	3.12837	3.12837e+06	2	13
275.276	124	0	107	LastDelay	0.275938	275938	1	8
275.276	124	0	107	FullDelay	1.27594	1.27594e+06	2	8
275.434	64	0	146	LastDelay	0.433763	433763	1	3
275.434	64	0	146	FullDelay	0.433763	433763	1	3
276.002	124	0	108	LastDelay	0.00185001	1850.01	1	1
276.002	124	0	108	FullDelay	0.00185001	1850.01	1	1
276.377	188	0	68	LastDelay	0.377393	377393	1	14
276.377	188	0	68	FullDelay	0.377393	377393	1	14
277.012	188	0	69	LastDelay	0.0120152	12015.2	1	4
277.012	188	0	69	FullDelay	0.0120152	12015.2	1	4
277.038	239	0	28	LastDelay	0.0379258	37925.8	1	2
277.038	239	0	28	FullDelay	7.03793	7.03793e+06	3	2
278.011	188	0	70	LastDelay	0.0114423	11442.3	1	2
278.011	188	0	70	FullDelay	0.0114423	11442.3	1	2
278.046	239	0	31	LastDelay	0.0458112	45811.2	1	8
278.046	239	0	31	FullDelay	0.0458112	45811.2	1	8
278.26	124	0	109	LastDelay	0.26001	260010	1	11
278.26	124	0	109	FullDelay	1.26001	1.26001e+06	2	11
279.016	188	0	71	LastDelay	0.0160167	16016.7	1	5
279.016	188	0	71	FullDelay	0.0160167	16016.7	1	5
279.049	64	0	147	LastDelay	0.0490755	49075.5	1	11
279.049	64	0	147	FullDelay	3.04908	3.04908e+06	3	11
279.08	239	0	29	LastDelay	0.0801846	80184.6	1	1
279.08	239	0	29	FullDelay	8.08018	8.08018e+06	3	1
279.342	124	0	110	LastDelay	0.342447	342447	1	2
279.342	124	0	110	FullDelay	0.342447	342447	1	2
280.008	124	0	111	LastDelay	0.00843201	8432.01	1	1
280.008	124	0	111	FullDelay	0.00843201	8432.01	1	1
280.217	64	0	149	LastDelay	0.21671	216710	1	2
280.217	64	0	149	FullDelay	0.21671	216710	1	2
281.015	64	0	148	LastDelay	0.0150974	15097.4	1	3
281.015	64	0	148	FullDelay	3.0151	3.0151e+06	2	3
281.074	239	0	32	LastDelay	0.0744422	74442.2	1	9
281.074	239	0	32	FullDelay	1.07444	1.07444e+06	2	9
281.331	124	0	112	LastDelay	0.330595	330595	1	9
281.331	124	0	112	FullDelay	0.330595	330595	1	9
282.011	188	0	73	LastDelay	0.0105492	10549.2	1	1
282.011	188	0	73	FullDelay	0.0105492	10549.2	1	1
282.019	124	0	113	LastDelay	0.0188554	18855.4	1	3
282.019	124	0	113	FullDelay	0.0188554	18855.4	1	3
282.089	239	0	33	LastDelay	0.0889389	88938.9	1	4
282.089	239	0	33	FullDelay	0.0889389	88938.9	1	4
282.47	64	0	150	LastDelay	0.4705	470500	1	6
282.47	64	0	150	FullDelay	0.4705	470500	1	6
283.008	188	0	72	LastDelay	0.0076648	7664.8	1	2
283.008	188	0	72	FullDelay	3.00766	3.00766e+06	3	2
283.046	239	0	34	LastDelay	0.046251	46251	1	9
283.046	239	0	34	FullDelay	0.046251	46251	1	9
283.324	64	0	151	LastDelay	0.324126	324126	1	12
283.324	64	0	151	FullDelay	0.324126	324126	1	12
284.029	239	0	35	LastDelay	0.0294877	29487.7	1	3
284.029	239	0	35	FullDelay	0.0294877	29487.7	1	3
284.187	64	0	152	LastDelay	0.186698	186698	1	2
284.187	64	0	152	FullDelay	0.186698	186698	1	2
284.41	188	0	74	LastDelay	0.409524	409524	1	2
284.41	188	0	74	FullDelay	0.409524	409524	1	2
285.014	124	0	115	LastDelay	0.0135842	13584.2	1	2
285.014	124	0	115	FullDelay	0.0135842	13584.2	1	2
285.12	239	0	36	LastDelay	0.119599	119599	1	3
285.12	239	0	36	FullDelay	0.119599	119599	1	3
285.666	64	0	153	LastDelay	0.666361	666361	1	3
285.666	64	0	153	FullDelay	0.666361	666361	1	3
286.033	239	0	37	LastDelay	0.0329537	32953.7	1	4
286.033	239	0	37	FullDelay	0.0329537	32953.7	1	4
287.011	124	0	116	LastDelay	0.0105311	10531.1	1	3
287.011	124	0	116	FullDelay	0.0105311	10531.1	1	3
287.019	188	0	76	LastDelay	0.0187398	18739.8	1	5
287.019	188	0	76	FullDelay	0.0187398	18739.8	1	5
287.069	64	0	155	LastDelay	0.0688332	68833.2	1	15
287.069	64	0	155	FullDelay	0.0688332	68833.2	1	15
287.308	239	0	38	LastDelay	0.307925	307925	1	11
287.308	239	0	38	FullDelay	0.307925	307925	1	11
288.017	64	0	154	LastDelay	0.0172271	17227.1	1	4
288.017	64	0	154	FullDelay	2.01723	2.01723e+06	2	4
288.174	239	0	39	LastDelay	0.173671	173671	1	2
288.174	239	0	39	FullDelay	0.173671	173671	1	2
288.728	124	0	117	LastDelay	0.727544	727544	1	14
288.728	124	0	117	FullDelay	0.727544	727544	1	14
289.044	64	0	156	LastDelay	0.0438674	43867.4	1	13
289.044	64	0	156	FullDelay	0.0438674	43867.4	1	13
289.409	239	0	40	LastDelay	0.40861	408610	1	18
289.409	239	0	40	FullDelay	0.40861	408610	1	18
289.502	124	0	118	LastDelay	0.502003	502003	1	1
289.502	124	0	118	FullDelay	0.502003	502003	1	1
290.04	64	0	157	LastDelay	0.0399781	39978.1	1	11
290.04	64	0	157	FullDelay	0.0399781	39978.1	1	11
290.455	239	0	41	LastDelay	0.454957	454957	1	1
290.455	239	0	41	FullDelay	0.454957	454957	1	1
290.506	188	0	77	LastDelay	1.50562	1.50562e+06	1	1
290.506	188	0	77	FullDelay	1.50562	1.50562e+06	1	1
290.524	188	0	78	LastDelay	0.52369	523690	1	2
290.524	188	0	78	FullDelay	0.52369	523690	1	2
291.176	124	0	119	LastDelay	0.175749	175749	1	3
291.176	124	0	119	FullDelay	1.17575	1.17575e+06	2	3
291.845	239	0	42	LastDelay	0.845165	845165	1	1
291.845	239	0	42	FullDelay	0.845165	845165	1	1
292.341	188	0	79	LastDelay	1.34062	1.34062e+06	1	1
292.341	188	0	79	FullDelay	1.34062	1.34062e+06	1	1
292.736	124	0	120	LastDelay	0.735509	735509	1	9
292.736	124	0	120	FullDelay	0.735509	735509	1	9
292.909	239	0	43	LastDelay	0.909311	909311	1	5
292.909	239	0	43	FullDelay	0.909311	909311	1	5
293.009	64	0	159	LastDelay	0.00873055	8730.55	1	2
293.009	64	0	159	FullDelay	0.00873055	8730.55	1	2
293.03	124	0	121	LastDelay	0.0303533	30353.3	1	3
293.03	124	0	121	FullDelay	0.0303533	30353.3	1	3
293.151	239	0	44	LastDelay	0.150814	150814	1	2
293.151	239	0	44	FullDelay	0.150814	150814	1	2
293.215	188	0	80	LastDelay	1.21453	1.21453e+06	1	2
293.215	188	0	80	FullDelay	1.21453	1.21453e+06	1	2
293.302	188	0	81	LastDelay	0.30214	302140	1	11
293.302	188	0	81	FullDelay	0.30214	302140	1	11
294.598	239	0	45	LastDelay	0.598361	598361	1	8
294.598	239	0	45	FullDelay	0.598361	598361	1	8
294.888	124	0	122	LastDelay	0.887709	887709	1	6
294.888	124	0	122	FullDelay	0.887709	887709	1	6
295.59	64	0	158	LastDelay	1.59048	1.59048e+06	1	12
295.59	64	0	158	FullDelay	4.59048	4.59048e+06	3	12
295.878	188	0	82	LastDelay	1.87808	1.87808e+06	1	1
295.878	188	0	82	FullDelay	1.87808	1.87808e+06	1	1
296.021	64	0	161	LastDelay	0.0209731	20973.1	1	3
296.021	64	0	161	FullDelay	0.0209731	20973.1	1	3
296.147	124	0	123	LastDelay	1.1471	1.1471e+06	1	1
296.147	124	0	123	FullDelay	1.1471	1.1471e+06	1	1
296.62	188	0	83	LastDelay	1.61956	1.61956e+06	1	1
296.62	188	0	83	FullDelay	1.61956	1.61956e+06	1	1
296.985	124	0	124	LastDelay	0.985305	985305	1	9
296.985	124	0	124	FullDelay	0.985305	985305	1	9
297.094	239	0	47	LastDelay	1.09415	1.09415e+06	1	3
297.094	239	0	47	FullDelay	1.09415	1.09415e+06	1	3
297.638	188	0	84	LastDelay	1.63834	1.63834e+06	1	1
297.638	188	0	84	FullDelay	1.63834	1.63834e+06	1	1
297.902	64	0	160	LastDelay	0.902127	902127	1	13
297.902	64	0	160	FullDelay	2.90213	2.90213e+06	2	13
298.024	239	0	48	LastDelay	0.0244233	24423.3	1	1
298.024	239	0	48	FullDelay	0.0244233	24423.3	1	1
298.483	64	0	162	LastDelay	0.483316	483316	1	11
298.483	64	0	162	FullDelay	0.483316	483316	1	11
298.675	124	0	126	LastDelay	0.67472	674720	1	4
298.675	124	0	126	FullDelay	0.67472	674720	1	4
299.01	64	0	163	LastDelay	0.0103059	10305.9	1	3
299.01	64	0	163	FullDelay	0.0103059	10305.9	1	3
299.537	124	0	127	LastDelay	0.536615	536615	1	5
299.537	124	0	127	FullDelay	0.536615	536615	1	5
300.014	64	0	164	LastDelay	0.0135569	13556.9	1	2
300.014	64	0	164	FullDelay	0.0135569	13556.9	1	2
300.683	239	0	49	LastDelay	0.683062	683062	1	9
300.683	239	0	49	FullDelay	0.683062	683062	1	9
300.907	124	0	125	LastDelay	0.907389	907389	1	1
300.907	124	0	125	FullDelay	3.90739	3.90739e+06	2	1
301.011	64	0	165	LastDelay	0.0110164	11016.4	1	1
301.011	64	0	165	FullDelay	0.0110164	11016.4	1	1
301.639	124	0	128	LastDelay	0.639277	639277	1	2
301.639	124	0	128	FullDelay	0.639277	639277	1	2
301.852	188	0	85	LastDelay	0.85163	851630	1	1
301.852	188	0	85	FullDelay	4.85163	4.85163e+06	2	1
302.024	64	0	166	LastDelay	0.0243243	24324.3	1	4
302.024	64	0	166	FullDelay	0.0243243	24324.3	1	4
302.206	239	0	50	LastDelay	1.20627	1.20627e+06	1	1
302.206	239	0	50	FullDelay	1.20627	1.20627e+06	1	1
302.536	239	0	51	LastDelay	0.535841	535841	1	10
302.536	239	0	51	FullDelay	0.535841	535841	1	10
303.304	188	0	89	LastDelay	1.30425	1.30425e+06	1	1
303.304	188	0	89	FullDelay	1.30425	1.30425e+06	1	1
303.657	239	0	52	LastDelay	0.657087	657087	1	13
303.657	239	0	52	FullDelay	0.657087	657087	1	13
303.939	124	0	130	LastDelay	0.938831	938831	1	10
303.939	124	0	130	FullDelay	0.938831	938831	1	10
304.144	64	0	167	LastDelay	0.144	144000	1	11
304.144	64	0	167	FullDelay	1.144	1.144e+06	2	11
304.554	239	0	53	LastDelay	0.554316	554316	1	11
304.554	239	0	53	FullDelay	0.554316	554316	1	11
304.964	124	0	129	LastDelay	0.963955	963955	1	2
304.964	124	0	129	FullDelay	2.96395	2.96395e+06	2	2
305.027	64	0	168	LastDelay	0.0273757	27375.7	1	3
305.027	64	0	168	FullDelay	0.0273757	27375.7	1	3
305.209	188	0	86	LastDelay	1.20923	1.20923e+06	1	1
305.209	188	0	86	FullDelay	7.20923	7.20923e+06	2	1
305.404	124	0	131	LastDelay	0.403723	403723	1	12
305.404	124	0	131	FullDelay	0.403723	403723	1	12
305.98	239	0	54	LastDelay	0.980045	980045	1	2
305.98	239	0	54	FullDelay	0.980045	980045	1	2
306.012	64	0	169	LastDelay	0.0115009	11500.9	1	3
306.012	64	0	169	FullDelay	0.0115009	11500.9	1	3
306.704	188	0	87	LastDelay	1.70394	1.70394e+06	1	1
306.704	188	0	87	FullDelay	7.70394	7.70394e+06	2	1
306.727	124	0	132	LastDelay	0.726556	726556	1	3
306.727	124	0	132	FullDelay	0.726556	726556	1	3
307.152	239	0	55	LastDelay	1.15218	1.15218e+06	1	2
307.152	239	0	55	FullDelay	1.15218	1.15218e+06	1	2
308.08	239	0	56	LastDelay	1.07957	1.07957e+06	1	3
308.08	239	0	56	FullDelay	1.07957	1.07957e+06	1	3
308.259	188	0	92	LastDelay	1.25874	1.25874e+06	1	2
308.259	188	0	92	FullDelay	1.25874	1.25874e+06	1	2
308.451	124	0	133	LastDelay	1.45093	1.45093e+06	1	12
308.451	124	0	133	FullDelay	1.45093	1.45093e+06	1	12
308.558	124	0	134	LastDelay	0.557798	557798	1	3
308.558	124	0	134	FullDelay	0.557798	557798	1	3
308.725	239	0	57	LastDelay	0.724764	724764	1	9
308.725	239	0	57	FullDelay	0.724764	724764	1	9
308.88	64	0	170	LastDelay	0.880043	880043	1	14
308.88	64	0	170	FullDelay	1.88004	1.88004e+06	2	14
309.595	124	0	135	LastDelay	0.594614	594614	1	8
309.595	124	0	135	FullDelay	0.594614	594614	1	8
309.68	64	0	171	LastDelay	0.680215	680215	1	12
309.68	64	0	171	FullDelay	0.680215	680215	1	12
309.947	239	0	58	LastDelay	0.9469	946900	1	11
309.947	239	0	58	FullDelay	0.9469	946900	1	11
310.014	64	0	172	LastDelay	0.0141613	14161.3	1	4
310.014	64	0	172	FullDelay	0.0141613	14161.3	1	4
310.602	124	0	136	LastDelay	0.601779	601779	1	11
310.602	124	0	136	FullDelay	0.601779	601779	1	11
310.904	239	0	59	LastDelay	0.903759	903759	1	3
310.904	239	0	59	FullDelay	0.903759	903759	1	3
311.686	239	0	60	LastDelay	0.686412	686412	1	3
311.686	239	0	60	FullDelay	0.686412	686412	1	3
311.752	124	0	137	LastDelay	0.751757	751757	1	11
311.752	124	0	137	FullDelay	0.751757	751757	1	11
311.913	64	0	173	LastDelay	0.912666	912666	1	13
311.913	64	0	173	FullDelay	0.912666	912666	1	13
312.603	239	0	61	LastDelay	0.603155	603155	1	11
312.603	239	0	61	FullDelay	0.603155	603155	1	11
312.657	124	0	138	LastDelay	0.657228	657228	1	9
312.657	124	0	138	FullDelay	0.657228	657228	1	9
312.775	64	0	174	LastDelay	0.775441	775441	1	12
312.775	64	0	174	FullDelay	0.775441	775441	1	12
313.49	124	0	139	LastDelay	0.490208	490208	1	12
313.49	124	0	139	FullDelay	0.490208	490208	1	12
313.855	239	0	62	LastDelay	0.855103	855103	1	9
313.855	239	0	62	FullDelay	0.855103	855103	1	9
314.03	64	0	176	LastDelay	0.0303392	30339.2	1	4
314.03	64	0	176	FullDelay	0.0303392	30339.2	1	4
314.17	64	0	175	LastDelay	1.16997	1.16997e+06	1	13
314.17	64	0	175	FullDelay	1.16997	1.16997e+06	1	13
314.597	239	0	63	LastDelay	0.596766	596766	1	10
314.597	239	0	63	FullDelay	0.596766	596766	1	10
314.71	188	0	96	LastDelay	1.71012	1.71012e+06	1	1
314.71	188	0	96	FullDelay	1.71012	1.71012e+06	1	1
314.871	124	0	140	LastDelay	0.871462	871462	1	10
314.871	124	0	140	FullDelay	0.871462	871462	1	10
315.528	64	0	177	LastDelay	0.528335	528335	1	13
315.528	64	0	177	FullDelay	0.528335	528335	1	13
315.622	239	0	64	LastDelay	0.622248	622248	1	8
315.622	239	0	64	FullDelay	0.622248	622248	1	8
315.739	124	0	141	LastDelay	0.73881	738810	1	9
315.739	124	0	141	FullDelay	0.73881	738810	1	9
316.588	64	0	178	LastDelay	0.588245	588245	1	12
316.588	64	0	178	FullDelay	0.588245	588245	1	12
316.661	239	0	65	LastDelay	0.661411	661411	1	10
316.661	239	0	65	FullDelay	0.661411	661411	1	10
317.013	64	0	179	LastDelay	0.0134507	13450.7	1	2
317.013	64	0	179	FullDelay	0.0134507	13450.7	1	2
317.105	239	0	66	LastDelay	0.105463	105463	1	9
317.105	239	0	66	FullDelay	0.105463	105463	1	9
